AgeCat Cor Gen Rep Ref varE
genTest1 0.831107425118 46 2 1K 1.8
gpb2 0.69740300206 46 2 1K 1.8
gpb3 0.62235030968 46 2 1K 1.8
gpb4 0.434625182692 46 2 1K 1.8
gpb5 0.823342030714 46 2 1K 1.8
k3 0.804708321806 46 2 1K 1.8
k5 0.826821195685 46 2 1K 1.8
pBM4 0.376296508945 46 2 1K 1.8
pBM5 0.577884078352 46 2 1K 1.8
pBM6 0.385433079764 46 2 1K 1.8
potomciNP0 0.641455839817 46 2 1K 1.8
telF1 0.575283491251 46 2 1K 1.8
genTest1 0.860119806629 47 2 1K 1.8
gpb2 0.845721642198 47 2 1K 1.8
gpb3 0.7346637759 47 2 1K 1.8
gpb4 0.843019994888 47 2 1K 1.8
gpb5 0.607765011404 47 2 1K 1.8
k3 0.799476737253 47 2 1K 1.8
k5 0.83544937985 47 2 1K 1.8
pBM4 0.701145304314 47 2 1K 1.8
pBM5 0.431041601824 47 2 1K 1.8
pBM6 0.585212296044 47 2 1K 1.8
potomciNP0 0.564418997905 47 2 1K 1.8
telF1 0.556614618515 47 2 1K 1.8
genTest1 0.722377557504 48 2 1K 1.8
gpb2 0.973651029181 48 2 1K 1.8
gpb3 0.195618709081 48 2 1K 1.8
gpb4 0.717618160578 48 2 1K 1.8
gpb5 0.979972430755 48 2 1K 1.8
k3 0.806776361749 48 2 1K 1.8
k5 0.842400464316 48 2 1K 1.8
pBM4 0.0116303070218 48 2 1K 1.8
pBM5 0.708317878812 48 2 1K 1.8
pBM6 0.479035794317 48 2 1K 1.8
potomciNP0 0.425517311745 48 2 1K 1.8
telF1 0.442581795147 48 2 1K 1.8
genTest1 0.750937002396 49 2 1K 1.8
gpb2 0.546695979853 49 2 1K 1.8
gpb3 0.931811728025 49 2 1K 1.8
gpb4 0.232489065094 49 2 1K 1.8
gpb5 0.927646215318 49 2 1K 1.8
k3 0.793914585649 49 2 1K 1.8
k5 0.826910250142 49 2 1K 1.8
pBM4 0.548166677955 49 2 1K 1.8
pBM5 0.103148559475 49 2 1K 1.8
pBM6 0.749447054182 49 2 1K 1.8
potomciNP0 0.519018762732 49 2 1K 1.8
telF1 0.493028823985 49 2 1K 1.8
genTest1 0.789072034416 50 2 1K 1.8
gpb2 -0.22515323424 50 2 1K 1.8
gpb3 -0.263424795977 50 2 1K 1.8
gpb4 0.945931706867 50 2 1K 1.8
gpb5 0.939411540019 50 2 1K 1.8
k3 0.753389543019 50 2 1K 1.8
k5 0.835656153042 50 2 1K 1.8
pBM4 0.660583150875 50 2 1K 1.8
pBM5 0.513424896431 50 2 1K 1.8
pBM6 0.02154191311 50 2 1K 1.8
potomciNP0 0.552473062068 50 2 1K 1.8
telF1 0.480367633548 50 2 1K 1.8
genTest1 0.719534791886 51 2 1K 1.8
gpb2 -0.180403774056 51 2 1K 1.8
gpb3 0.124039131898 51 2 1K 1.8
gpb4 0.0531167542113 51 2 1K 1.8
gpb5 0.9772650127 51 2 1K 1.8
k3 0.777609370534 51 2 1K 1.8
k5 0.825785707081 51 2 1K 1.8
pBM4 0.544875329089 51 2 1K 1.8
pBM5 0.677752916456 51 2 1K 1.8
pBM6 0.52878258575 51 2 1K 1.8
potomciNP0 0.640148051048 51 2 1K 1.8
telF1 0.528261345764 51 2 1K 1.8
genTest1 0.786343187596 52 2 1K 1.8
gpb2 0.576452680503 52 2 1K 1.8
gpb3 0.143316872088 52 2 1K 1.8
gpb4 0.0244042087912 52 2 1K 1.8
gpb5 0.819466399877 52 2 1K 1.8
k3 0.770051584423 52 2 1K 1.8
k5 0.791485828434 52 2 1K 1.8
pBM4 0.40281374311 52 2 1K 1.8
pBM5 0.52483404931 52 2 1K 1.8
pBM6 0.699005652748 52 2 1K 1.8
potomciNP0 0.639742727537 52 2 1K 1.8
telF1 0.532469150577 52 2 1K 1.8
genTest1 0.780506425459 53 2 1K 1.8
gpb2 0.799182894552 53 2 1K 1.8
gpb3 0.407259474726 53 2 1K 1.8
gpb4 0.371148282557 53 2 1K 1.8
gpb5 0.983944962064 53 2 1K 1.8
k3 0.78204227269 53 2 1K 1.8
k5 0.802655655524 53 2 1K 1.8
pBM4 0.410370690939 53 2 1K 1.8
pBM5 0.417597232021 53 2 1K 1.8
pBM6 0.504419167129 53 2 1K 1.8
potomciNP0 0.576743820286 53 2 1K 1.8
telF1 0.511258446809 53 2 1K 1.8
genTest1 0.799938283743 54 2 1K 1.8
gpb2 0.475805365539 54 2 1K 1.8
gpb3 0.937254227257 54 2 1K 1.8
gpb4 0.280505691896 54 2 1K 1.8
gpb5 0.973450478202 54 2 1K 1.8
k3 0.788415368048 54 2 1K 1.8
k5 0.795867215737 54 2 1K 1.8
pBM4 0.606627253692 54 2 1K 1.8
pBM5 0.456608405102 54 2 1K 1.8
pBM6 0.479708095703 54 2 1K 1.8
potomciNP0 0.674455454227 54 2 1K 1.8
telF1 0.490402445486 54 2 1K 1.8
genTest1 0.86032039419 55 2 1K 1.8
gpb2 0.380605535872 55 2 1K 1.8
gpb3 0.517713300962 55 2 1K 1.8
gpb4 0.878101214816 55 2 1K 1.8
gpb5 0.747898611751 55 2 1K 1.8
k3 0.769762227047 55 2 1K 1.8
k5 0.811755006075 55 2 1K 1.8
pBM4 0.333843831676 55 2 1K 1.8
pBM5 0.676514681823 55 2 1K 1.8
pBM6 0.509572308115 55 2 1K 1.8
potomciNP0 0.727789946713 55 2 1K 1.8
telF1 0.490613946595 55 2 1K 1.8
genTest1 0.876215588583 56 2 1K 1.8
gpb2 0.4007637643 56 2 1K 1.8
gpb3 0.663845443612 56 2 1K 1.8
gpb4 0.620256761949 56 2 1K 1.8
gpb5 0.96564340857 56 2 1K 1.8
k3 0.757951802681 56 2 1K 1.8
k5 0.819999715306 56 2 1K 1.8
pBM4 0.351959782879 56 2 1K 1.8
pBM5 0.392571175652 56 2 1K 1.8
pBM6 0.727401520433 56 2 1K 1.8
potomciNP0 0.68237398615 56 2 1K 1.8
telF1 0.496967707416 56 2 1K 1.8
genTest1 0.819344625519 57 2 1K 1.8
gpb2 0.618759236288 57 2 1K 1.8
gpb3 -0.0517684077145 57 2 1K 1.8
gpb4 0.776693810413 57 2 1K 1.8
gpb5 0.980126010253 57 2 1K 1.8
k3 0.786466639725 57 2 1K 1.8
k5 0.809320266474 57 2 1K 1.8
pBM4 0.687917965146 57 2 1K 1.8
pBM5 0.44491576449 57 2 1K 1.8
pBM6 0.556502186857 57 2 1K 1.8
potomciNP0 0.599599416375 57 2 1K 1.8
telF1 0.52370896244 57 2 1K 1.8
genTest1 0.817112447738 58 2 1K 1.8
gpb2 0.779135303683 58 2 1K 1.8
gpb3 0.517793919544 58 2 1K 1.8
gpb4 -0.156112326257 58 2 1K 1.8
gpb5 0.990416942504 58 2 1K 1.8
k3 0.783411558206 58 2 1K 1.8
k5 0.794898784922 58 2 1K 1.8
pBM4 0.523504201959 58 2 1K 1.8
pBM5 0.767793469226 58 2 1K 1.8
pBM6 0.487680584686 58 2 1K 1.8
potomciNP0 0.709041251734 58 2 1K 1.8
telF1 0.536817252172 58 2 1K 1.8
genTest1 0.851176965719 59 2 1K 1.8
gpb2 0.551470147466 59 2 1K 1.8
gpb3 0.948558861092 59 2 1K 1.8
gpb4 0.381105218178 59 2 1K 1.8
gpb5 0.932353869428 59 2 1K 1.8
k3 0.768553744226 59 2 1K 1.8
k5 0.818957499547 59 2 1K 1.8
pBM4 0.475881366102 59 2 1K 1.8
pBM5 0.473085119968 59 2 1K 1.8
pBM6 0.740180664574 59 2 1K 1.8
potomciNP0 0.658301878874 59 2 1K 1.8
telF1 0.522002312239 59 2 1K 1.8
genTest1 0.80760220388 60 2 1K 1.8
gpb2 0.924533365681 60 2 1K 1.8
gpb3 0.482675296551 60 2 1K 1.8
gpb4 0.904404411655 60 2 1K 1.8
gpb5 0.81740193725 60 2 1K 1.8
k3 0.777784029214 60 2 1K 1.8
k5 0.814622647548 60 2 1K 1.8
pBM4 0.578054106193 60 2 1K 1.8
pBM5 0.502043947829 60 2 1K 1.8
pBM6 0.568615250197 60 2 1K 1.8
potomciNP0 0.605763945285 60 2 1K 1.8
telF1 0.511096460766 60 2 1K 1.8
