AgeCat Cor Gen Rep NoControl
cak5 0.954406583767575 55 6 11
k3 0.654965304163614 55 6 11
k5 0.659844264130851 55 6 11
pBM4 0.107392827374595 55 6 11
pBM5 0.121641596357813 55 6 11
pBM6 0.461605070269957 55 6 11
pb6 0.940405806086744 55 6 11
pb7 0.992486957165043 55 6 11
pb8 0.676030419564542 55 6 11
pb9 0.977886011686135 55 6 11
potomciNP0 0.313942858460685 55 6 11
telF1 0.444403007342316 55 6 11
vhlevljeni1 0.422388109383982 55 6 11
cak5 0.925287615145469 56 6 11
k3 0.665572315193622 56 6 11
k5 0.662250335112194 56 6 11
pBM4 0.370410401084154 56 6 11
pBM5 0.157201601286772 56 6 11
pBM6 0.0821363476199813 56 6 11
pb6 0.881800225018357 56 6 11
pb7 0.937189237628211 56 6 11
pb8 0.9823249155434 56 6 11
pb9 0.687284006085157 56 6 11
potomciNP0 0.24832466821167 56 6 11
telF1 0.414558268636608 56 6 11
vhlevljeni1 0.540420495225757 56 6 11
cak5 0.910991752166222 57 6 11
k3 0.672288314414956 57 6 11
k5 0.657751714718998 57 6 11
pBM4 0.0910824772195408 57 6 11
pBM5 0.403435977431978 57 6 11
pBM6 0.178606769661242 57 6 11
pb6 0.910626734598965 57 6 11
pb7 0.860019079462189 57 6 11
pb8 0.955452931548612 57 6 11
pb9 0.984666976896286 57 6 11
potomciNP0 0.431582659424185 57 6 11
telF1 0.44433927153479 57 6 11
vhlevljeni1 0.142197588730973 57 6 11
cak5 0.941385123002651 58 6 11
k3 0.66650107081113 58 6 11
k5 0.665831393630355 58 6 11
pBM4 0.26290513756334 58 6 11
pBM5 0.0847697794487368 58 6 11
pBM6 0.356990006117955 58 6 11
pb6 0.947985752605489 58 6 11
pb7 0.918257512168866 58 6 11
pb8 0.843355742290328 58 6 11
pb9 0.969719889168668 58 6 11
potomciNP0 0.168071320829423 58 6 11
telF1 0.43150874822882 58 6 11
vhlevljeni1 0.551198321042597 58 6 11
cak5 0.979905435147282 59 6 11
k3 0.672233604558773 59 6 11
k5 0.663842662118555 59 6 11
pBM4 0.477720645621121 59 6 11
pBM5 0.214761064128068 59 6 11
pBM6 0.117512206975208 59 6 11
pb6 0.870344585688577 59 6 11
pb7 0.951731438035334 59 6 11
pb8 0.912337994035729 59 6 11
pb9 0.831448658097282 59 6 11
potomciNP0 0.103033442280575 59 6 11
telF1 0.371365129430587 59 6 11
vhlevljeni1 0.342053433428435 59 6 11
cak5 0.956437094220294 60 6 11
k3 0.637651783743766 60 6 11
k5 0.660910958942878 60 6 11
pBM4 0.112685691502659 60 6 11
pBM5 0.488471800227775 60 6 11
pBM6 0.199436129797639 60 6 11
pb6 0.915490701137633 60 6 11
pb7 0.902754943703992 60 6 11
pb8 0.967862519724733 60 6 11
pb9 0.930619883040398 60 6 11
potomciNP0 0.247074395733865 60 6 11
telF1 0.384540700029513 60 6 11
vhlevljeni1 0.114826170280956 60 6 11
cak5 0.424140614845428 21 7 11
k3 0.728142256170585 21 7 11
k5 0.713418755945108 21 7 11
pBM4 0.586347486142481 21 7 11
pBM5 0.68682899830763 21 7 11
pBM6 0.759399519659402 21 7 11
pb6 0.36800312688322 21 7 11
pb7 0.177702830526261 21 7 11
pb8 -0.288667715176396 21 7 11
pb9 0.502635569331287 21 7 11
potomciNP0 0.219153153879144 21 7 11
telF1 0.175659430734563 21 7 11
vhlevljeni1 0.0528319936107001 21 7 11
cak5 0.554952322824126 22 7 11
k3 0.725288948178591 22 7 11
k5 0.732879982546548 22 7 11
pBM4 0.544231456234849 22 7 11
pBM5 0.632064728922572 22 7 11
pBM6 0.735136862427471 22 7 11
pb6 0.167393327120986 22 7 11
pb7 0.498180469498026 22 7 11
pb8 0.25566817256426 22 7 11
pb9 -0.261965187759877 22 7 11
potomciNP0 0.0888231643717979 22 7 11
telF1 0.36013232043182 22 7 11
vhlevljeni1 0.505481542822595 22 7 11
cak5 0.47097256980376 23 7 11
k3 0.743694268990356 23 7 11
k5 0.760845079697111 23 7 11
pBM4 0.535601213164041 23 7 11
pBM5 0.600963150101947 23 7 11
pBM6 0.638727296224388 23 7 11
pb6 0.999236085641125 23 7 11
pb7 0.0636959500724341 23 7 11
pb8 0.498291438480124 23 7 11
pb9 0.281007480555906 23 7 11
potomciNP0 0.285022170771072 23 7 11
telF1 0.42296497439757 23 7 11
vhlevljeni1 0.0948599382396073 23 7 11
cak5 0.970596528318589 24 7 11
k3 0.779219837035906 24 7 11
k5 0.755113901910121 24 7 11
pBM4 0.532044743299453 24 7 11
pBM5 0.52754689940492 24 7 11
pBM6 0.597571457035148 24 7 11
pb6 -0.945738207513525 24 7 11
pb7 0.934739283607177 24 7 11
pb8 0.0393333408580765 24 7 11
pb9 0.470376221471625 24 7 11
potomciNP0 0.573815103337772 24 7 11
telF1 0.472055241061743 24 7 11
vhlevljeni1 0.455614409054651 24 7 11
cak5 0.952290097339425 25 7 11
k3 0.763045688328811 25 7 11
k5 0.76684764399414 25 7 11
pBM4 0.504713502176797 25 7 11
pBM5 0.549281867097058 25 7 11
pBM6 0.52477463705489 25 7 11
pb6 0.696074525375574 25 7 11
pb7 -0.949823814326746 25 7 11
pb8 0.913756225927924 25 7 11
pb9 -0.00316935919466806 25 7 11
potomciNP0 0.483263862288811 25 7 11
telF1 0.523908921152473 25 7 11
vhlevljeni1 0.494358405994134 25 7 11
cak5 0.930340371160636 26 7 11
k3 0.726312877792361 26 7 11
k5 0.798745900780909 26 7 11
pBM4 0.486325060348611 26 7 11
pBM5 0.483875408111923 26 7 11
pBM6 0.509551595320719 26 7 11
pb6 0.955763639761804 26 7 11
pb7 0.695612370715042 26 7 11
pb8 -0.9919200036613 26 7 11
pb9 0.913336132397692 26 7 11
potomciNP0 0.554994908324011 26 7 11
telF1 0.563382885377792 26 7 11
vhlevljeni1 0.501438053458093 26 7 11
cak5 0.961801100217378 27 7 11
k3 0.762127951812317 27 7 11
k5 0.779548257383101 27 7 11
pBM4 0.576286961163468 27 7 11
pBM5 0.519859886788462 27 7 11
pBM6 0.508024490685431 27 7 11
pb6 0.935857301583381 27 7 11
pb7 0.921195439613825 27 7 11
pb8 0.684604666500727 27 7 11
pb9 -0.988412545645373 27 7 11
potomciNP0 0.343197399211859 27 7 11
telF1 0.495238513358685 27 7 11
vhlevljeni1 0.590350030979123 27 7 11
cak5 0.940729773099769 28 7 11
k3 0.744631506266246 28 7 11
k5 0.73363377020364 28 7 11
pBM4 0.224933744120337 28 7 11
pBM5 0.554484422757836 28 7 11
pBM6 0.499101677016431 28 7 11
pb6 0.527013334973562 28 7 11
pb7 0.923357429523379 28 7 11
pb8 0.88018255262728 28 7 11
pb9 0.666531551966484 28 7 11
potomciNP0 0.392617624673084 28 7 11
telF1 0.538644046484031 28 7 11
vhlevljeni1 0.449744281441145 28 7 11
cak5 0.980318383553162 29 7 11
k3 0.74068873138688 29 7 11
k5 0.769986319085844 29 7 11
pBM4 0.325537985063161 29 7 11
pBM5 0.160723875288607 29 7 11
pBM6 0.563541299268537 29 7 11
pb6 0.774368529180412 29 7 11
pb7 0.619756265557937 29 7 11
pb8 0.925894667904735 29 7 11
pb9 0.885020348568069 29 7 11
potomciNP0 0.447094028167303 29 7 11
telF1 0.533763698464589 29 7 11
vhlevljeni1 0.352443786356196 29 7 11
cak5 0.895670555482538 30 7 11
k3 0.722093262136817 30 7 11
k5 0.754408352661671 30 7 11
pBM4 0.381057597208752 30 7 11
pBM5 0.285082670501432 30 7 11
pBM6 0.302328202873387 30 7 11
pb6 0.990237593780187 30 7 11
pb7 0.761400345681344 30 7 11
pb8 0.694572129202554 30 7 11
pb9 0.928675868854875 30 7 11
potomciNP0 0.560917210660668 30 7 11
telF1 0.561439338234297 30 7 11
vhlevljeni1 0.44351670965613 30 7 11
cak5 0.99670634322708 31 7 11
k3 0.75391252329671 31 7 11
k5 0.74796209021719 31 7 11
pBM4 0.326358161532673 31 7 11
pBM5 0.462186037435839 31 7 11
pBM6 0.322871704832459 31 7 11
pb6 0.960169144947928 31 7 11
pb7 0.991645429218806 31 7 11
pb8 0.807188503545392 31 7 11
pb9 0.682085872908625 31 7 11
potomciNP0 0.598026937821904 31 7 11
telF1 0.524898949654804 31 7 11
vhlevljeni1 0.473831645205733 31 7 11
cak5 0.967943665752491 32 7 11
k3 0.729672632636357 32 7 11
k5 0.731827256011409 32 7 11
pBM4 0.545236730482606 32 7 11
pBM5 0.406597808907772 32 7 11
pBM6 0.467590305214855 32 7 11
pb6 0.998378175365308 32 7 11
pb7 0.937739513192092 32 7 11
pb8 0.980602894118063 32 7 11
pb9 0.738270477932364 32 7 11
potomciNP0 0.277904366607981 32 7 11
telF1 0.55882339904587 32 7 11
vhlevljeni1 0.707846625723003 32 7 11
cak5 0.916033871747126 33 7 11
k3 0.736690100252932 33 7 11
k5 0.741433556551555 33 7 11
pBM4 0.384408472362126 33 7 11
pBM5 0.550988825589619 33 7 11
pBM6 0.441986238424978 33 7 11
pb6 0.891575826086092 33 7 11
pb7 0.997935856373784 33 7 11
pb8 0.959656447475286 33 7 11
pb9 0.974054542598022 33 7 11
potomciNP0 0.383334784054684 33 7 11
telF1 0.473528297052196 33 7 11
vhlevljeni1 0.254697217652802 33 7 11
cak5 0.985882113826637 34 7 11
k3 0.73419298529264 34 7 11
k5 0.759684715474652 34 7 11
pBM4 0.447264622054733 34 7 11
pBM5 0.394190803016912 34 7 11
pBM6 0.558161228080194 34 7 11
pb6 0.737303648793086 34 7 11
pb7 0.933453095589448 34 7 11
pb8 0.997838687181327 34 7 11
pb9 0.947627728642429 34 7 11
potomciNP0 0.514826120773012 34 7 11
telF1 0.517977346697127 34 7 11
vhlevljeni1 0.41376771437814 34 7 11
cak5 0.917589438310165 35 7 11
k3 0.697558844665181 35 7 11
k5 0.735538367910245 35 7 11
pBM4 0.26442413005405 35 7 11
pBM5 0.451920796080968 35 7 11
pBM6 0.443740675615989 35 7 11
pb6 0.984092244574374 35 7 11
pb7 0.694541694025266 35 7 11
pb8 0.91027743374366 35 7 11
pb9 0.998621840937018 35 7 11
potomciNP0 0.542732535015762 35 7 11
telF1 0.53301784722335 35 7 11
vhlevljeni1 0.657378408419022 35 7 11
cak5 0.943221702550887 36 7 11
k3 0.728968134150024 36 7 11
k5 0.733109960294904 36 7 11
pBM4 0.221495485683784 36 7 11
pBM5 0.310508782194082 36 7 11
pBM6 0.444298138889801 36 7 11
pb6 0.747369334103149 36 7 11
pb7 0.979250005756783 36 7 11
pb8 0.847976192089876 36 7 11
pb9 0.895769007596678 36 7 11
potomciNP0 0.254139699921476 36 7 11
telF1 0.501493336066559 36 7 11
vhlevljeni1 0.622033694538518 36 7 11
cak5 0.962948670766038 37 7 11
k3 0.733016280003726 37 7 11
k5 0.711023414789536 37 7 11
pBM4 0.396934271832944 37 7 11
pBM5 0.282019519929203 37 7 11
pBM6 0.303256736731637 37 7 11
pb6 0.452568531880928 37 7 11
pb7 0.740528615636247 37 7 11
pb8 0.996672545334798 37 7 11
pb9 0.880610002461785 37 7 11
potomciNP0 0.3372054377111 37 7 11
telF1 0.503992676616296 37 7 11
vhlevljeni1 0.520549599309183 37 7 11
cak5 0.94820923394183 38 7 11
k3 0.728954127891229 38 7 11
k5 0.737516563765412 38 7 11
pBM4 0.229267382819661 38 7 11
pBM5 0.45721931314973 38 7 11
pBM6 0.299042250723076 38 7 11
pb6 0.442374564920989 38 7 11
pb7 0.438283438823274 38 7 11
pb8 0.728112447762902 38 7 11
pb9 0.994809373056495 38 7 11
potomciNP0 0.155359819135452 38 7 11
telF1 0.502880636886705 38 7 11
vhlevljeni1 0.3775482831233 38 7 11
cak5 0.971710040324474 39 7 11
k3 0.725596375923324 39 7 11
k5 0.74405618563325 39 7 11
pBM4 0.303856383639878 39 7 11
pBM5 0.224834941572373 39 7 11
pBM6 0.356860134474523 39 7 11
pb6 0.987894975990181 39 7 11
pb7 0.485286087593345 39 7 11
pb8 0.54017329045656 39 7 11
pb9 0.763202343624677 39 7 11
potomciNP0 0.172115718232214 39 7 11
telF1 0.424724945918231 39 7 11
vhlevljeni1 0.31665476908446 39 7 11
cak5 0.947057257700268 40 7 11
k3 0.709266360348756 40 7 11
k5 0.733312419934803 40 7 11
pBM4 0.467220634980805 40 7 11
pBM5 0.264836973033741 40 7 11
pBM6 0.241309202784581 40 7 11
pb6 0.99109617948358 40 7 11
pb7 0.984801611373149 40 7 11
pb8 0.555530108822774 40 7 11
pb9 0.564823944203147 40 7 11
potomciNP0 0.368862223847752 40 7 11
telF1 0.44019467370171 40 7 11
vhlevljeni1 -0.282131937102711 40 7 11
cak5 0.89823295439025 41 7 11
k3 0.70755204016492 41 7 11
k5 0.752145013709497 41 7 11
pBM4 0.40160098466957 41 7 11
pBM5 0.472298004254575 41 7 11
pBM6 0.22882036390755 41 7 11
pb6 0.984505239525037 41 7 11
pb7 0.983860904215978 41 7 11
pb8 0.98989171658503 41 7 11
pb9 0.493588977027149 41 7 11
potomciNP0 0.477412244658596 41 7 11
telF1 0.448517941723318 41 7 11
vhlevljeni1 0.141028071670095 41 7 11
cak5 0.983959095082668 42 7 11
k3 0.722956983160515 42 7 11
k5 0.733019179257395 42 7 11
pBM4 0.560629378885471 42 7 11
pBM5 0.399854906666504 42 7 11
pBM6 0.462921616070552 42 7 11
pb6 0.730317660423317 42 7 11
pb7 0.986675558397574 42 7 11
pb8 0.981724489424185 42 7 11
pb9 0.988044991045924 42 7 11
potomciNP0 0.314239307720346 42 7 11
telF1 0.442294175815186 42 7 11
vhlevljeni1 0.728303256932217 42 7 11
cak5 0.965488946024522 43 7 11
k3 0.721098929940188 43 7 11
k5 0.695804798643617 43 7 11
pBM4 0.345878896052741 43 7 11
pBM5 0.534509748829765 43 7 11
pBM6 0.367686540460524 43 7 11
pb6 0.992278561745647 43 7 11
pb7 0.72077638262119 43 7 11
pb8 0.979207426760967 43 7 11
pb9 0.965154352037862 43 7 11
potomciNP0 0.295054736388161 43 7 11
telF1 0.430654051451634 43 7 11
vhlevljeni1 0.47557695869393 43 7 11
cak5 0.979835327927729 44 7 11
k3 0.665329355782298 44 7 11
k5 0.724874275289388 44 7 11
pBM4 0.3645037025153 44 7 11
pBM5 0.381300980375338 44 7 11
pBM6 0.594398605973382 44 7 11
pb6 0.496915254745024 44 7 11
pb7 0.985464224607535 44 7 11
pb8 0.739295724477491 44 7 11
pb9 0.983756922536884 44 7 11
potomciNP0 0.231050223693122 44 7 11
telF1 0.429180874513772 44 7 11
vhlevljeni1 0.32712780638988 44 7 11
cak5 0.978584170170784 45 7 11
k3 0.678209651639207 45 7 11
k5 0.726595721778347 45 7 11
pBM4 0.0880967289254524 45 7 11
pBM5 0.376170963533673 45 7 11
pBM6 0.283600964812737 45 7 11
pb6 0.920615123325399 45 7 11
pb7 0.545775756607113 45 7 11
pb8 0.974952235487952 45 7 11
pb9 0.721397456509741 45 7 11
potomciNP0 0.352496757042728 45 7 11
telF1 0.410448567989993 45 7 11
vhlevljeni1 0.227020216545049 45 7 11
cak5 0.984110562191632 46 7 11
k3 0.644884237649529 46 7 11
k5 0.665408506998393 46 7 11
pBM4 0.303545821122547 46 7 11
pBM5 0.103919104301221 46 7 11
pBM6 0.337304071544772 46 7 11
pb6 0.979327297576771 46 7 11
pb7 0.921690180863175 46 7 11
pb8 0.535522787087093 46 7 11
pb9 0.975601887360306 46 7 11
potomciNP0 0.197623744003428 46 7 11
telF1 0.41324155453592 46 7 11
vhlevljeni1 0.477538412269605 46 7 11
cak5 0.965565396730291 47 7 11
k3 0.660336341315907 47 7 11
k5 0.678196545261652 47 7 11
pBM4 0.394557456421934 47 7 11
pBM5 0.333058095465398 47 7 11
pBM6 0.0951510182942036 47 7 11
pb6 0.996850893918783 47 7 11
pb7 0.976883899542722 47 7 11
pb8 0.771983859725116 47 7 11
pb9 -0.0229508202296697 47 7 11
potomciNP0 0.472186430510227 47 7 11
telF1 0.396443287685657 47 7 11
vhlevljeni1 0.0798263738338964 47 7 11
cak5 0.990894912674018 48 7 11
k3 0.643321492803776 48 7 11
k5 0.639633552203189 48 7 11
pBM4 0.304390078642456 48 7 11
pBM5 0.336769278699407 48 7 11
pBM6 0.354336334333775 48 7 11
pb6 0.964219417576232 48 7 11
pb7 0.997130232004145 48 7 11
pb8 0.988931712965723 48 7 11
pb9 0.738950559999511 48 7 11
potomciNP0 0.493259085676865 48 7 11
telF1 0.470863344497637 48 7 11
vhlevljeni1 0.345021313586271 48 7 11
cak5 0.918500597721375 49 7 11
k3 0.622307853746407 49 7 11
k5 0.64261127885889 49 7 11
pBM4 0.464444347670417 49 7 11
pBM5 0.292249341925331 49 7 11
pBM6 0.336805781976507 49 7 11
pb6 0.978438578654174 49 7 11
pb7 0.965960298522756 49 7 11
pb8 0.993800809581237 49 7 11
pb9 0.982474252381599 49 7 11
potomciNP0 0.384946553365747 49 7 11
telF1 0.501876128028247 49 7 11
vhlevljeni1 0.643652411165778 49 7 11
cak5 0.921098977844815 50 7 11
k3 0.669834225982404 50 7 11
k5 0.634074039297186 50 7 11
pBM4 0.248924188742954 50 7 11
pBM5 0.469390222019469 50 7 11
pBM6 0.331953977774605 50 7 11
pb6 0.535406679215979 50 7 11
pb7 0.97960429535082 50 7 11
pb8 0.968442110354029 50 7 11
pb9 0.993678748161849 50 7 11
potomciNP0 0.467908540792537 50 7 11
telF1 0.521919812644625 50 7 11
vhlevljeni1 0.33815124710865 50 7 11
cak5 0.886561925306295 51 7 11
k3 0.68193816940191 51 7 11
k5 0.631701754936016 51 7 11
pBM4 0.497753640804865 51 7 11
pBM5 0.220762315430134 51 7 11
pBM6 0.434692961742685 51 7 11
pb6 0.832620842403471 51 7 11
pb7 0.55451443521483 51 7 11
pb8 0.987567845131454 51 7 11
pb9 0.971528794400613 51 7 11
potomciNP0 0.436906156027184 51 7 11
telF1 0.532437373112832 51 7 11
vhlevljeni1 0.616330317923661 51 7 11
cak5 0.928629954092953 52 7 11
k3 0.696779664425679 52 7 11
k5 0.650202107967451 52 7 11
pBM4 0.3904353434206 52 7 11
pBM5 0.505802887048852 52 7 11
pBM6 0.234856335984499 52 7 11
pb6 0.769820431620557 52 7 11
pb7 0.767040592367719 52 7 11
pb8 0.570480381025118 52 7 11
pb9 0.988565496498898 52 7 11
potomciNP0 0.481664915762679 52 7 11
telF1 0.493747955506766 52 7 11
vhlevljeni1 0.323899418604547 52 7 11
cak5 0.98677368023609 53 7 11
k3 0.704738344562682 53 7 11
k5 0.675419918555218 53 7 11
pBM4 0.272726266672131 53 7 11
pBM5 0.338783714947817 53 7 11
pBM6 0.56482278982094 53 7 11
pb6 0.903874778715632 53 7 11
pb7 0.798878771945357 53 7 11
pb8 0.850336433091117 53 7 11
pb9 0.575729542336198 53 7 11
potomciNP0 0.190705323747168 53 7 11
telF1 0.497103184185467 53 7 11
vhlevljeni1 0.684186821238383 53 7 11
cak5 0.928192041864609 54 7 11
k3 0.659199109676541 54 7 11
k5 0.693241355806633 54 7 11
pBM4 0.253671223624465 54 7 11
pBM5 0.276223664896335 54 7 11
pBM6 0.437860146248932 54 7 11
pb6 0.947353126496013 54 7 11
pb7 0.894495813776473 54 7 11
pb8 0.834353814373476 54 7 11
pb9 0.804330856243959 54 7 11
potomciNP0 0.284494189150953 54 7 11
telF1 0.449967587282577 54 7 11
vhlevljeni1 0.29881989947157 54 7 11
cak5 0.888724788075636 55 7 11
k3 0.678036062648596 55 7 11
k5 0.704217560618817 55 7 11
pBM4 0.489390569638835 55 7 11
pBM5 0.18001610119694 55 7 11
pBM6 0.314115079641628 55 7 11
pb6 0.828368560564117 55 7 11
pb7 0.95589414276419 55 7 11
pb8 0.864687606906566 55 7 11
pb9 0.806218497858139 55 7 11
potomciNP0 0.475868842251578 55 7 11
telF1 0.454520903466898 55 7 11
vhlevljeni1 0.293528681889014 55 7 11
cak5 0.980009118731769 56 7 11
k3 0.680022770553936 56 7 11
k5 0.650170017748969 56 7 11
pBM4 0.352193960412725 56 7 11
pBM5 0.480862123899325 56 7 11
pBM6 0.275165317131191 56 7 11
pb6 0.52340626878886 56 7 11
pb7 0.817015627325166 56 7 11
pb8 0.963272413866727 56 7 11
pb9 0.866679780819548 56 7 11
potomciNP0 0.401000426330685 56 7 11
telF1 0.461910054586303 56 7 11
vhlevljeni1 0.310296752279709 56 7 11
cak5 0.917093620171504 57 7 11
k3 0.649468068298398 57 7 11
k5 0.683737688291191 57 7 11
pBM4 0.499614549139127 57 7 11
pBM5 0.322071083975931 57 7 11
pBM6 0.426433729063555 57 7 11
pb6 0.994056067998306 57 7 11
pb7 0.585328753663753 57 7 11
pb8 0.807026103972176 57 7 11
pb9 0.962769709749154 57 7 11
potomciNP0 0.276458254866394 57 7 11
telF1 0.456965389731296 57 7 11
vhlevljeni1 0.41948390502917 57 7 11
cak5 0.869720423308201 58 7 11
k3 0.647787419441946 58 7 11
k5 0.66207031228115 58 7 11
pBM4 0.508089235158935 58 7 11
pBM5 0.474839374358401 58 7 11
pBM6 0.276185817465436 58 7 11
pb6 0.660849033680598 58 7 11
pb7 0.995362570200133 58 7 11
pb8 0.436383990453633 58 7 11
pb9 0.864088141515895 58 7 11
potomciNP0 0.387240008120684 58 7 11
telF1 0.475526802545953 58 7 11
vhlevljeni1 0.421156774047395 58 7 11
cak5 0.86342087616621 59 7 11
k3 0.647473850074966 59 7 11
k5 0.643988158693079 59 7 11
pBM4 0.243413305949462 59 7 11
pBM5 0.470023003929985 59 7 11
pBM6 0.570279163115739 59 7 11
pb6 0.955168215445702 59 7 11
pb7 0.680516212218371 59 7 11
pb8 0.993966924860591 59 7 11
pb9 0.415003790097899 59 7 11
potomciNP0 0.405676988150994 59 7 11
telF1 0.486100297827319 59 7 11
vhlevljeni1 0.434228534815623 59 7 11
cak5 0.990790745731809 60 7 11
k3 0.662229474109277 60 7 11
k5 0.639049558966215 60 7 11
pBM4 0.46294081904429 60 7 11
pBM5 0.284354411541948 60 7 11
pBM6 0.468590292563265 60 7 11
pb6 0.822858503690217 60 7 11
pb7 0.938255117942988 60 7 11
pb8 0.650829731132593 60 7 11
pb9 0.994529444295076 60 7 11
potomciNP0 0.360058154563782 60 7 11
telF1 0.435598735300992 60 7 11
vhlevljeni1 0.650649840381253 60 7 11
cak5 0.249597640597377 21 8 11
k3 0.780332933929278 21 8 11
k5 0.723246167926765 21 8 11
pBM4 0.644345101837714 21 8 11
pBM5 0.667033202709281 21 8 11
pBM6 0.536102546591061 21 8 11
pb6 0.295680416469075 21 8 11
pb7 0.976709650568236 21 8 11
pb8 0.0541513429123364 21 8 11
pb9 0.954490145718208 21 8 11
potomciNP0 0.177089078596009 21 8 11
telF1 0.313423487016992 21 8 11
vhlevljeni1 0.231695903932677 21 8 11
cak5 0.123896247248384 22 8 11
k3 0.759505565390156 22 8 11
k5 0.784569765633124 22 8 11
pBM4 0.552013617236871 22 8 11
pBM5 0.736934357216259 22 8 11
pBM6 0.688128945510573 22 8 11
pb6 0.890938837177741 22 8 11
pb7 0.336686230531077 22 8 11
pb8 0.983205746964504 22 8 11
pb9 0.051582329420049 22 8 11
potomciNP0 0.109832796618711 22 8 11
telF1 0.364589147821084 22 8 11
vhlevljeni1 0.0952128489219456 22 8 11
cak5 0.632261666931915 23 8 11
k3 0.799499023356295 23 8 11
k5 0.80169681448134 23 8 11
pBM4 0.646986645224556 23 8 11
pBM5 0.526087449307106 23 8 11
pBM6 0.725139534671843 23 8 11
pb6 0.79504736006563 23 8 11
pb7 0.887261798056772 23 8 11
pb8 0.299941822314197 23 8 11
pb9 0.98383456039201 23 8 11
potomciNP0 0.224068151994141 23 8 11
telF1 0.394298530333136 23 8 11
vhlevljeni1 -0.00291052441384916 23 8 11
cak5 0.956555278141001 24 8 11
k3 0.773737534180661 24 8 11
k5 0.802901768638887 24 8 11
pBM4 0.484713323354127 24 8 11
pBM5 0.679199744466024 24 8 11
pBM6 0.566477392853511 24 8 11
pb6 0.167714269109714 24 8 11
pb7 0.804620260413035 24 8 11
pb8 0.935646866613733 24 8 11
pb9 0.391381726356241 24 8 11
potomciNP0 0.497425530655088 24 8 11
telF1 0.513843450872201 24 8 11
vhlevljeni1 0.323600895450416 24 8 11
cak5 0.992462829772706 25 8 11
k3 0.763078116105118 25 8 11
k5 0.803318390138711 25 8 11
pBM4 0.401294917521454 25 8 11
pBM5 0.423427498615985 25 8 11
pBM6 0.665933520314419 25 8 11
pb6 0.742556452020213 25 8 11
pb7 -0.0574377337588214 25 8 11
pb8 0.802214517225728 25 8 11
pb9 0.936694729017025 25 8 11
potomciNP0 0.38350806363151 25 8 11
telF1 0.55247337786525 25 8 11
vhlevljeni1 0.398630244820626 25 8 11
cak5 0.974710855825578 26 8 11
k3 0.755549899187699 26 8 11
k5 0.787480077539489 26 8 11
pBM4 0.532789104421542 26 8 11
pBM5 0.428286737802364 26 8 11
pBM6 0.406042849836188 26 8 11
pb6 0.997347897326424 26 8 11
pb7 0.806783380899721 26 8 11
pb8 0.14772639905162 26 8 11
pb9 0.795976829819079 26 8 11
potomciNP0 0.484982209842942 26 8 11
telF1 0.489590874510443 26 8 11
vhlevljeni1 0.456072796538015 26 8 11
cak5 0.969650404686832 27 8 11
k3 0.761715323807045 27 8 11
k5 0.782069550687927 27 8 11
pBM4 0.388272629960963 27 8 11
pBM5 0.548815472608893 27 8 11
pBM6 0.477014279939758 27 8 11
pb6 0.915624161674282 27 8 11
pb7 0.995535278022974 27 8 11
pb8 0.792617180213339 27 8 11
pb9 0.226736673863435 27 8 11
potomciNP0 0.317546922403962 27 8 11
telF1 0.486688592169446 27 8 11
vhlevljeni1 0.343603973169582 27 8 11
cak5 0.868995734764168 28 8 11
k3 0.733910974739988 28 8 11
k5 0.75351105868853 28 8 11
pBM4 0.588393110546833 28 8 11
pBM5 0.378154054233388 28 8 11
pBM6 0.488557591268989 28 8 11
pb6 0.996227237895226 28 8 11
pb7 0.934366673294784 28 8 11
pb8 0.994995761133134 28 8 11
pb9 0.808664074853049 28 8 11
potomciNP0 0.526061111409732 28 8 11
telF1 0.499522690120402 28 8 11
vhlevljeni1 0.559898354206211 28 8 11
cak5 0.916937614979573 29 8 11
k3 0.709047705945057 29 8 11
k5 0.767208883324309 29 8 11
pBM4 0.350102004939696 29 8 11
pBM5 0.630767891626374 29 8 11
pBM6 0.413816423525861 29 8 11
pb6 0.827590434192088 29 8 11
pb7 0.997168091553646 29 8 11
pb8 0.948154762998721 29 8 11
pb9 0.995449491986484 29 8 11
potomciNP0 0.496450183420628 29 8 11
telF1 0.497148856101642 29 8 11
vhlevljeni1 0.486195804034562 29 8 11
cak5 0.970645538014854 30 8 11
k3 0.728219969899537 30 8 11
k5 0.744874588178252 30 8 11
pBM4 0.406430159407428 30 8 11
pBM5 0.382650296462233 30 8 11
pBM6 0.64951413421274 30 8 11
pb6 0.968611074049933 30 8 11
pb7 0.84817219254256 30 8 11
pb8 0.989381765602839 30 8 11
pb9 0.960017382191664 30 8 11
potomciNP0 0.421368890770068 30 8 11
telF1 0.506396915128751 30 8 11
vhlevljeni1 0.407218942176339 30 8 11
cak5 0.978411982588493 31 8 11
k3 0.725496682332438 31 8 11
k5 0.72758791355941 31 8 11
pBM4 0.219460176683656 31 8 11
pBM5 0.448520651803848 31 8 11
pBM6 0.34744311266753 31 8 11
pb6 0.981723271628385 31 8 11
pb7 0.982231497863118 31 8 11
pb8 0.821156710016168 31 8 11
pb9 0.984021208277726 31 8 11
potomciNP0 0.219707718657995 31 8 11
telF1 0.463813673877246 31 8 11
vhlevljeni1 0.349184686718158 31 8 11
cak5 0.903026097648259 32 8 11
k3 0.708190298489807 32 8 11
k5 0.742876909529391 32 8 11
pBM4 0.289472880440163 32 8 11
pBM5 0.273179651044121 32 8 11
